symbol,condition,window_h,n_occurrences,win_rate,baseline_wr,edge_vs_base,avg_return,median_return,edge_score
SOLUSDT,trend_up,1,379,0.4591,0.472,-0.0129,-0.0002,-0.0003,0.0
NEARUSDT,price_below_ema21,12,574,0.4146,0.421,-0.0064,-0.0003,-0.0035,0.0
UNIUSDT,momentum_continuation_up,12,33,0.3333,0.457,-0.1237,0.0016,-0.0066,0.0
UNIUSDT,momentum_continuation_up,4,33,0.3939,0.466,-0.0721,0.0042,-0.0038,0.0
UNIUSDT,rsi_above_60,24,205,0.3024,0.453,-0.1506,-0.014,-0.0167,0.0
NEARUSDT,price_above_ema21,4,425,0.4518,0.455,-0.0032,0.0016,-0.0008,0.0
NEARUSDT,price_above_ema21,1,425,0.4588,0.463,-0.0042,0.0003,-0.0007,0.0
UNIUSDT,rsi_above_60,12,205,0.4098,0.457,-0.0472,-0.0009,-0.0071,0.0
NEARUSDT,trend_mixed,12,160,0.3938,0.421,-0.0272,0.004,-0.0076,0.0
ADAUSDT,bb_lower_high_volume,1,62,0.4032,0.454,-0.0508,-0.0008,-0.0009,0.0
UNIUSDT,rsi_above_60,4,205,0.4,0.466,-0.066,0.0005,-0.0023,0.0
ADAUSDT,small_candle,24,253,0.3874,0.402,-0.0146,-0.0018,-0.0084,0.0
UNIUSDT,rsi_above_60,1,205,0.4293,0.479,-0.0497,-0.0,-0.001,0.0
ADAUSDT,big_candle,1,253,0.4506,0.454,-0.0034,-0.0001,-0.0004,0.0
NEARUSDT,bb_mid,4,168,0.4524,0.455,-0.0026,-0.0009,-0.0015,0.0
UNIUSDT,rsi_below_40,24,285,0.4105,0.453,-0.0425,-0.0059,-0.005,0.0
PEPEUSDT,rsi_above_65,12,94,0.1915,0.395,-0.2035,-0.0125,-0.0191,0.0
NEARUSDT,high_volume,1,177,0.452,0.463,-0.011,0.0002,-0.0008,0.0
NEARUSDT,price_below_ema21,24,574,0.4146,0.43,-0.0154,0.0029,-0.006,0.0
SOLUSDT,high_volume,4,165,0.4788,0.482,-0.0032,-0.0004,-0.0007,0.0
SOLUSDT,high_volume,1,165,0.4606,0.472,-0.0114,-0.0007,-0.0005,0.0
SOLUSDT,price_below_ema21,12,557,0.4309,0.433,-0.0021,-0.0006,-0.0034,0.0
PEPEUSDT,rsi_above_65,4,94,0.4149,0.427,-0.0121,-0.0002,-0.0029,0.0
SOLUSDT,price_below_ema21,1,557,0.4704,0.472,-0.0016,-0.0002,-0.0002,0.0
SOLUSDT,price_above_ema21,24,442,0.4163,0.459,-0.0427,-0.003,-0.0078,0.0
ETHUSDT,strong_mom_up,24,97,0.3093,0.485,-0.1757,-0.0096,-0.0153,0.0
SOLUSDT,price_above_ema21,4,442,0.4819,0.482,-0.0001,0.0001,-0.0007,0.0
SOLUSDT,bb_mid,1,160,0.425,0.472,-0.047,-0.0005,-0.0007,0.0
SOLUSDT,bb_near_upper,24,201,0.4378,0.459,-0.0212,0.004,-0.0076,0.0
SOLUSDT,trend_up,24,379,0.3694,0.459,-0.0896,-0.0104,-0.0134,0.0
SOLUSDT,trend_up,12,379,0.3773,0.433,-0.0557,-0.0037,-0.0076,0.0
ADAUSDT,green_candle,24,451,0.3858,0.402,-0.0162,-0.0048,-0.0111,0.0
NEARUSDT,trend_mixed,4,160,0.4188,0.455,-0.0363,-0.0006,-0.0024,0.0
NEARUSDT,trend_mixed,1,160,0.4438,0.463,-0.0193,-0.0005,0.0,0.0
NEARUSDT,trend_down,24,462,0.3853,0.43,-0.0447,0.0024,-0.0073,0.0
NEARUSDT,trend_down,12,462,0.4048,0.421,-0.0162,0.0,-0.0039,0.0
NEARUSDT,trend_down,4,462,0.4524,0.455,-0.0026,0.0,-0.0008,0.0
NEARUSDT,trend_down,1,462,0.461,0.463,-0.002,0.0001,0.0,0.0
ETHUSDT,strong_mom_up,12,97,0.3608,0.471,-0.1102,-0.003,-0.0086,0.0
ETHUSDT,momentum_12h_neg,24,168,0.4762,0.485,-0.0088,-0.0007,-0.0019,0.0
NEARUSDT,momentum_4h_pos,24,232,0.3966,0.43,-0.0334,0.0025,-0.0117,0.0
NEARUSDT,momentum_4h_pos,12,232,0.3879,0.421,-0.0331,0.0051,-0.007,0.0
NEARUSDT,price_below_ema50,24,542,0.4022,0.43,-0.0278,0.0028,-0.0065,0.0
NEARUSDT,price_below_ema50,12,542,0.3985,0.421,-0.0225,-0.0002,-0.0049,0.0
NEARUSDT,price_below_ema50,4,542,0.4373,0.455,-0.0177,-0.0006,-0.0009,0.0
NEARUSDT,price_below_ema50,1,542,0.4502,0.463,-0.0128,-0.0001,0.0,0.0
NEARUSDT,low_volume,1,411,0.4574,0.463,-0.0056,-0.0001,0.0,0.0
NEARUSDT,momentum_12h_pos,4,204,0.4265,0.455,-0.0285,0.0021,-0.0017,0.0
NEARUSDT,red_candle,24,475,0.4295,0.43,-0.0005,0.0032,-0.0051,0.0
NEARUSDT,red_candle,12,475,0.4189,0.421,-0.0021,-0.0002,-0.004,0.0
NEARUSDT,red_candle,4,475,0.4421,0.455,-0.0129,-0.0001,-0.0008,0.0
NEARUSDT,red_candle,1,475,0.4463,0.463,-0.0167,0.0001,0.0,0.0
NEARUSDT,strong_mom_down,24,65,0.2615,0.43,-0.1685,0.0014,-0.0119,0.0
NEARUSDT,strong_mom_up,12,110,0.3909,0.421,-0.0301,-0.0019,-0.0086,0.0
NEARUSDT,strong_mom_up,4,110,0.4091,0.455,-0.0459,0.0008,-0.0061,0.0
NEARUSDT,strong_mom_up,1,110,0.4,0.463,-0.063,0.0002,-0.0017,0.0
NEARUSDT,momentum_12h_neg,24,223,0.4081,0.43,-0.0219,0.0025,-0.0061,0.0
NEARUSDT,momentum_12h_neg,12,223,0.3857,0.421,-0.0353,-0.0014,-0.0045,0.0
NEARUSDT,momentum_12h_neg,4,223,0.426,0.455,-0.029,-0.0003,-0.0017,0.0
NEARUSDT,momentum_12h_neg,1,223,0.4484,0.463,-0.0146,0.0001,0.0,0.0
ADAUSDT,momentum_12h_neg,12,225,0.4044,0.41,-0.0056,0.0006,-0.004,0.0
ADAUSDT,red_candle,12,515,0.4,0.41,-0.01,-0.0025,-0.0056,0.0
ADAUSDT,red_candle,4,515,0.4291,0.44,-0.0109,-0.0008,-0.0011,0.0
UNIUSDT,ranging_bb_upper,1,43,0.4186,0.479,-0.0604,-0.0005,-0.0011,0.0
NEARUSDT,squeeze_breakout_up,24,48,0.3542,0.43,-0.0758,-0.0118,-0.0243,0.0
NEARUSDT,squeeze_breakout_up,12,48,0.3542,0.421,-0.0668,-0.0068,-0.0118,0.0
NEARUSDT,squeeze_breakout_up,1,48,0.3542,0.463,-0.1088,-0.0013,-0.0018,0.0
NEARUSDT,bb_lower_high_volume,24,44,0.3636,0.43,-0.0664,0.0005,-0.0095,0.0
UNIUSDT,ranging_bb_lower,24,71,0.4507,0.453,-0.0023,-0.0034,-0.0035,0.0
NEARUSDT,bb_lower_high_volume,1,44,0.4545,0.463,-0.0085,0.0001,0.0,0.0
NEARUSDT,small_candle,12,235,0.3957,0.421,-0.0253,-0.0003,-0.0061,0.0
UNIUSDT,ranging_bb_lower,12,71,0.3944,0.457,-0.0626,-0.0045,-0.004,0.0
UNIUSDT,ranging_bb_lower,4,71,0.3662,0.466,-0.0998,-0.0022,-0.0026,0.0
ADAUSDT,green_candle,1,451,0.4302,0.454,-0.0238,-0.0001,-0.0008,0.0
BNBUSDT,bb_squeeze,4,263,0.4601,0.492,-0.0319,-0.0012,-0.0009,0.0
ADAUSDT,normal_volatility,4,927,0.4358,0.44,-0.0042,-0.0004,-0.0011,0.0
ADAUSDT,normal_volatility,1,927,0.4498,0.454,-0.0042,-0.0001,-0.0004,0.0
ADAUSDT,low_volatility,24,34,0.3529,0.402,-0.0491,-0.0114,-0.0227,0.0
NEARUSDT,momentum_12h_pos,12,204,0.3922,0.421,-0.0288,0.0081,-0.0054,0.0
DOGEUSDT,price_above_ema50,12,417,0.3285,0.432,-0.1035,-0.0067,-0.0082,0.0
DOGEUSDT,price_above_ema50,4,417,0.4293,0.471,-0.0417,-0.0006,-0.0017,0.0
DOGEUSDT,price_above_ema50,1,417,0.4796,0.484,-0.0044,0.0001,-0.0002,0.0
BNBUSDT,bb_squeeze,1,263,0.4905,0.505,-0.0145,-0.0003,-0.0,0.0
DOGEUSDT,price_below_ema21,1,589,0.4822,0.484,-0.0018,-0.0003,-0.0001,0.0
SOLUSDT,bb_expansion,24,254,0.4409,0.459,-0.0181,-0.0027,-0.0071,0.0
BTCUSDT,low_volatility,4,62,0.4516,0.485,-0.0334,-0.0016,-0.0015,0.0
BNBUSDT,bb_mid,4,173,0.4682,0.492,-0.0238,-0.0018,-0.0008,0.0
BTCUSDT,strong_mom_up,24,43,0.2093,0.466,-0.2567,-0.0124,-0.0177,0.0
BTCUSDT,strong_mom_up,12,43,0.3953,0.466,-0.0707,-0.0037,-0.0048,0.0
BNBUSDT,bb_mid,1,173,0.4277,0.505,-0.0773,-0.0006,-0.0005,0.0
ADAUSDT,momentum_4h_pos,1,168,0.4524,0.454,-0.0016,0.0002,-0.0004,0.0
NEARUSDT,green_candle,24,467,0.4154,0.43,-0.0146,0.0029,-0.0084,0.0
BNBUSDT,trend_down,4,427,0.4848,0.492,-0.0072,-0.0007,-0.0001,0.0
NEARUSDT,normal_volatility,24,963,0.4226,0.43,-0.0074,0.004,-0.0061,0.0
PEPEUSDT,rsi_above_65,24,94,0.1277,0.392,-0.2643,-0.0328,-0.042,0.0
NEARUSDT,small_candle,4,235,0.4128,0.455,-0.0422,0.0002,-0.0018,0.0
NEARUSDT,small_candle,1,235,0.4128,0.463,-0.0502,-0.0,-0.0008,0.0
NEARUSDT,ranging_bb_lower,24,54,0.4074,0.43,-0.0226,-0.0081,-0.0214,0.0
NEARUSDT,ranging_bb_lower,12,54,0.2593,0.421,-0.1617,-0.0126,-0.0167,0.0
NEARUSDT,ranging_bb_lower,4,54,0.3148,0.455,-0.1402,-0.0053,-0.0054,0.0
NEARUSDT,ranging_bb_lower,1,54,0.3889,0.463,-0.0741,-0.001,-0.0007,0.0
ETHUSDT,ranging_bb_upper,1,43,0.4186,0.487,-0.0684,0.0012,-0.0005,0.0
ETHUSDT,ranging_bb_lower,24,57,0.4035,0.485,-0.0815,-0.008,-0.0236,0.0
UNIUSDT,rsi_above_70,24,58,0.2069,0.453,-0.2461,-0.0263,-0.0368,0.0
ETHUSDT,ranging_bb_lower,4,57,0.4386,0.499,-0.0604,-0.004,-0.003,0.0
UNIUSDT,rsi_above_70,12,58,0.3276,0.457,-0.1294,-0.003,-0.0104,0.0
BNBUSDT,rsi_above_70,24,57,0.2281,0.439,-0.2109,-0.0095,-0.0121,0.0
BNBUSDT,rsi_above_70,12,57,0.3158,0.444,-0.1282,-0.0042,-0.0073,0.0
BNBUSDT,rsi_above_70,4,57,0.4561,0.492,-0.0359,-0.0006,-0.0012,0.0
UNIUSDT,rsi_above_70,4,58,0.3448,0.466,-0.1212,0.0026,-0.0045,0.0
DOGEUSDT,price_above_ema50,24,417,0.3022,0.423,-0.1208,-0.0127,-0.0177,0.0
ADAUSDT,price_below_ema50,4,600,0.42,0.44,-0.02,-0.0006,-0.0012,0.0
ADAUSDT,price_below_ema50,1,600,0.44,0.454,-0.014,-0.0003,-0.0007,0.0
ADAUSDT,high_volatility,24,39,0.3333,0.402,-0.0687,-0.0054,-0.005,0.0
ADAUSDT,high_volatility,12,39,0.2821,0.41,-0.1279,-0.0067,-0.0059,0.0
ADAUSDT,strong_mom_up,24,74,0.2838,0.402,-0.1182,-0.0135,-0.0158,0.0
ADAUSDT,strong_mom_up,12,74,0.2297,0.41,-0.1803,-0.0096,-0.0158,0.0
ADAUSDT,strong_mom_up,4,74,0.4189,0.44,-0.0211,-0.0027,-0.0067,0.0
ADAUSDT,strong_mom_up,1,74,0.4189,0.454,-0.0351,-0.0003,-0.0012,0.0
BTCUSDT,strong_mom_up,1,43,0.4651,0.494,-0.0289,0.0003,-0.0004,0.0
BTCUSDT,small_candle,24,252,0.4325,0.466,-0.0335,-0.0025,-0.0042,0.0
BTCUSDT,small_candle,12,252,0.3929,0.466,-0.0731,-0.0027,-0.0044,0.0
BTCUSDT,small_candle,4,252,0.4524,0.485,-0.0326,-0.0008,-0.0009,0.0
BTCUSDT,small_candle,1,252,0.4722,0.494,-0.0218,-0.0002,-0.0001,0.0
UNIUSDT,rsi_above_70,1,58,0.4483,0.479,-0.0307,0.0011,-0.0005,0.0
NEARUSDT,squeeze_breakout_down,24,54,0.2222,0.43,-0.2078,-0.0013,-0.0259,0.0
NEARUSDT,squeeze_breakout_down,12,54,0.2963,0.421,-0.1247,-0.0054,-0.0084,0.0
ADAUSDT,momentum_12h_pos,24,177,0.2316,0.402,-0.1704,-0.0161,-0.0261,0.0
NEARUSDT,squeeze_breakout_down,4,54,0.3333,0.455,-0.1217,-0.0,-0.0046,0.0
UNIUSDT,bb_expansion,24,232,0.2759,0.453,-0.1771,-0.0138,-0.016,0.0
UNIUSDT,bb_expansion,12,232,0.3836,0.457,-0.0734,-0.0031,-0.005,0.0
SUIUSDT,rsi_below_40,1,266,0.4887,0.491,-0.0023,-0.0002,-0.0002,0.0
SUIUSDT,rsi_below_35,1,154,0.4805,0.491,-0.0105,-0.0004,-0.0003,0.0
SUIUSDT,rsi_below_30,24,76,0.4211,0.433,-0.0119,0.0042,-0.0056,0.0
NEARUSDT,ranging_bb_upper,24,38,0.3684,0.43,-0.0616,0.017,-0.0076,0.0
NEARUSDT,ranging_bb_upper,12,38,0.2895,0.421,-0.1315,0.0233,-0.0071,0.0
NEARUSDT,ranging_bb_upper,4,38,0.4211,0.455,-0.0339,0.0053,-0.0031,0.0
SUIUSDT,rsi_30_50,1,481,0.4823,0.491,-0.0087,-0.0003,-0.0003,0.0
SUIUSDT,rsi_above_70,24,54,0.1296,0.433,-0.3034,-0.0239,-0.0253,0.0
SUIUSDT,rsi_above_70,12,54,0.2963,0.456,-0.1597,-0.015,-0.0146,0.0
SUIUSDT,rsi_above_70,4,54,0.4444,0.467,-0.0226,-0.0023,-0.0016,0.0
SUIUSDT,rsi_above_70,1,54,0.463,0.491,-0.028,-0.001,-0.0008,0.0
SUIUSDT,rsi_above_65,24,101,0.1485,0.433,-0.2845,-0.0214,-0.0273,0.0
SUIUSDT,very_high_volume,24,86,0.4302,0.433,-0.0028,0.0002,-0.0092,0.0
UNIUSDT,bb_expansion,4,232,0.4009,0.466,-0.0651,0.0003,-0.0018,0.0
SUIUSDT,high_volume,24,168,0.4226,0.433,-0.0104,-0.0033,-0.0093,0.0
SUIUSDT,rsi_above_65,12,101,0.2871,0.456,-0.1689,-0.0121,-0.0134,0.0
SUIUSDT,rsi_above_65,4,101,0.3762,0.467,-0.0908,-0.003,-0.0045,0.0
UNIUSDT,rsi_above_65,12,107,0.4112,0.457,-0.0458,0.0022,-0.007,0.0
SUIUSDT,rsi_above_60,24,192,0.2188,0.433,-0.2142,-0.015,-0.0232,0.0
SUIUSDT,rsi_above_60,12,192,0.3385,0.456,-0.1175,-0.0074,-0.0089,0.0
SUIUSDT,rsi_above_60,4,192,0.4479,0.467,-0.0191,0.0,-0.0022,0.0
SUIUSDT,bb_mid,12,199,0.402,0.456,-0.054,-0.0006,-0.0032,0.0
SUIUSDT,bb_mid,4,199,0.4121,0.467,-0.0549,-0.0016,-0.0029,0.0
SUIUSDT,bb_mid,1,199,0.4221,0.491,-0.0689,-0.0007,-0.001,0.0
SUIUSDT,bb_near_upper,24,176,0.3182,0.433,-0.1148,-0.0079,-0.0179,0.0
SUIUSDT,bb_near_upper,12,176,0.3977,0.456,-0.0583,-0.0019,-0.007,0.0
UNIUSDT,rsi_above_65,4,107,0.3271,0.466,-0.1389,0.0022,-0.0038,0.0
UNIUSDT,rsi_above_65,1,107,0.4579,0.479,-0.0211,0.0004,-0.0008,0.0
SUIUSDT,bb_squeeze,1,293,0.4812,0.491,-0.0098,-0.0001,-0.0001,0.0
SUIUSDT,trend_mixed,4,205,0.4537,0.467,-0.0133,0.0006,-0.0007,0.0
PEPEUSDT,bb_squeeze,1,278,0.3705,0.403,-0.0325,-0.0001,0.0,0.0
SUIUSDT,trend_up,24,357,0.3389,0.433,-0.0941,-0.0107,-0.016,0.0
SUIUSDT,trend_up,12,357,0.395,0.456,-0.061,-0.007,-0.0071,0.0
ADAUSDT,momentum_12h_pos,12,177,0.3446,0.41,-0.0654,-0.004,-0.0076,0.0
PEPEUSDT,bb_mid,12,157,0.3694,0.395,-0.0256,-0.0025,-0.0058,0.0
PEPEUSDT,bb_mid,4,157,0.3694,0.427,-0.0576,-0.0008,-0.0029,0.0
ADAUSDT,momentum_4h_neg,12,212,0.4009,0.41,-0.0091,-0.0009,-0.0044,0.0
ETHUSDT,momentum_12h_pos,24,169,0.4024,0.485,-0.0826,0.0009,-0.0084,0.0
ADAUSDT,momentum_4h_neg,1,212,0.4528,0.454,-0.0012,-0.0006,-0.0008,0.0
ADAUSDT,momentum_4h_pos,24,168,0.3988,0.402,-0.0032,-0.0021,-0.0079,0.0
SUIUSDT,rsi_50_70,24,386,0.399,0.433,-0.034,-0.0043,-0.0081,0.0
SUIUSDT,rsi_50_70,12,386,0.4041,0.456,-0.0519,-0.0013,-0.0059,0.0
SUIUSDT,rsi_50_70,4,386,0.4352,0.467,-0.0318,-0.0004,-0.002,0.0
ETHUSDT,green_candle,24,487,0.4764,0.485,-0.0086,0.0006,-0.0011,0.0
SUIUSDT,price_above_ema50,24,460,0.387,0.433,-0.046,-0.0058,-0.013,0.0
SUIUSDT,price_above_ema50,12,460,0.4283,0.456,-0.0277,-0.0023,-0.0046,0.0
SUIUSDT,price_above_ema50,4,460,0.463,0.467,-0.004,-0.0002,-0.001,0.0
ETHUSDT,green_candle,12,487,0.4517,0.471,-0.0193,0.0007,-0.0019,0.0
ETHUSDT,green_candle,4,487,0.4908,0.499,-0.0082,0.0002,-0.0002,0.0
SUIUSDT,price_above_ema21,24,429,0.366,0.433,-0.067,-0.0062,-0.0129,0.0
SUIUSDT,price_above_ema21,12,429,0.4079,0.456,-0.0481,-0.0025,-0.0055,0.0
SUIUSDT,price_above_ema21,4,429,0.4336,0.467,-0.0334,-0.0007,-0.002,0.0
SUIUSDT,high_volume,4,168,0.4643,0.467,-0.0027,-0.0002,-0.0015,0.0
SUIUSDT,high_volume,1,168,0.4702,0.491,-0.0208,-0.0001,-0.0004,0.0
SUIUSDT,bb_expansion,24,250,0.316,0.433,-0.117,-0.0089,-0.0179,0.0
SUIUSDT,bb_expansion,12,250,0.452,0.456,-0.004,-0.0012,-0.0021,0.0
SUIUSDT,bb_expansion,4,250,0.456,0.467,-0.011,0.0006,-0.001,0.0
ETHUSDT,green_candle,1,487,0.4702,0.487,-0.0168,0.0004,-0.0003,0.0
PEPEUSDT,rsi_above_60,24,157,0.2038,0.392,-0.1882,-0.026,-0.0306,0.0
SUIUSDT,bb_squeeze,4,293,0.4608,0.467,-0.0062,-0.0008,-0.001,0.0
BTCUSDT,momentum_4h_neg,24,138,0.4638,0.466,-0.0022,0.0026,-0.0021,0.0
BTCUSDT,momentum_4h_pos,1,136,0.4779,0.494,-0.0161,0.0003,-0.0002,0.0
BTCUSDT,normal_volatility,24,860,0.4605,0.466,-0.0055,-0.0,-0.0015,0.0
BTCUSDT,normal_volatility,12,860,0.4558,0.466,-0.0102,0.0002,-0.0017,0.0
BTCUSDT,normal_volatility,4,860,0.4791,0.485,-0.0059,0.0,-0.0003,0.0
BTCUSDT,normal_volatility,1,860,0.4895,0.494,-0.0045,-0.0,-0.0001,0.0
SUIUSDT,momentum_12h_pos,24,186,0.2742,0.433,-0.1588,-0.0118,-0.0184,0.0
SUIUSDT,momentum_12h_pos,12,186,0.4032,0.456,-0.0528,-0.0046,-0.0088,0.0
SUIUSDT,trend_up,4,357,0.4146,0.467,-0.0524,-0.0019,-0.0027,0.0
SUIUSDT,trend_up,1,357,0.4706,0.491,-0.0204,-0.0004,-0.0008,0.0
SUIUSDT,low_volume,24,425,0.4235,0.433,-0.0095,-0.0032,-0.0042,0.0
SUIUSDT,low_volume,12,425,0.4141,0.456,-0.0419,-0.0037,-0.0048,0.0
SUIUSDT,low_volume,4,425,0.4376,0.467,-0.0294,-0.0009,-0.0015,0.0
SUIUSDT,low_volume,1,425,0.4776,0.491,-0.0134,0.0001,-0.0003,0.0
PEPEUSDT,rsi_above_60,12,157,0.2611,0.395,-0.1339,-0.0093,-0.0128,0.0
SUIUSDT,price_below_ema50,1,539,0.4861,0.491,-0.0049,-0.0001,-0.0001,0.0
SOLUSDT,rsi_50_70,24,391,0.3836,0.459,-0.0754,-0.0075,-0.0121,0.0
SOLUSDT,rsi_50_70,12,391,0.4066,0.433,-0.0264,-0.0027,-0.0049,0.0
SOLUSDT,rsi_50_70,4,391,0.4731,0.482,-0.0089,-0.0004,-0.0008,0.0
SOLUSDT,rsi_50_70,1,391,0.468,0.472,-0.004,0.0005,-0.0002,0.0
SUIUSDT,low_volatility,24,42,0.3095,0.433,-0.1235,-0.0124,-0.0111,0.0
SUIUSDT,low_volatility,12,42,0.3333,0.456,-0.1227,-0.0107,-0.0126,0.0
SUIUSDT,low_volatility,4,42,0.4286,0.467,-0.0384,-0.003,-0.0011,0.0
SUIUSDT,low_volatility,1,42,0.4762,0.491,-0.0148,-0.0006,-0.0002,0.0
SUIUSDT,high_volatility,24,32,0.0938,0.433,-0.3392,-0.0196,-0.0217,0.0
SUIUSDT,high_volatility,12,32,0.3438,0.456,-0.1123,-0.0074,-0.0142,0.0
SUIUSDT,price_above_ema21,1,429,0.4848,0.491,-0.0062,0.0,-0.0002,0.0
PEPEUSDT,rsi_above_60,4,157,0.4268,0.427,-0.0002,0.0015,0.0,0.0
BTCUSDT,momentum_12h_pos,24,116,0.3103,0.466,-0.1557,-0.0026,-0.0111,0.0
BTCUSDT,momentum_12h_pos,12,116,0.431,0.466,-0.035,-0.0005,-0.0035,0.0
BTCUSDT,momentum_12h_pos,4,116,0.4569,0.485,-0.0281,0.0003,-0.0007,0.0
PEPEUSDT,rsi_below_35,24,138,0.3841,0.392,-0.0079,-0.0052,-0.01,0.0
ADAUSDT,low_volume,4,430,0.4326,0.44,-0.0074,-0.0004,-0.0011,0.0
SUIUSDT,momentum_12h_pos,4,186,0.4462,0.467,-0.0208,0.0001,-0.0018,0.0
PEPEUSDT,rsi_50_70,24,334,0.3533,0.392,-0.0387,-0.005,-0.0117,0.0
PEPEUSDT,rsi_50_70,12,334,0.3683,0.395,-0.0267,-0.0028,-0.0058,0.0
SUIUSDT,momentum_4h_pos,24,209,0.3828,0.433,-0.0502,-0.0061,-0.0129,0.0
SUIUSDT,momentum_4h_pos,12,209,0.3971,0.456,-0.0589,-0.0023,-0.0076,0.0
SUIUSDT,momentum_4h_pos,4,209,0.4641,0.467,-0.0029,0.0011,-0.0008,0.0
PEPEUSDT,rsi_50_70,4,334,0.4102,0.427,-0.0168,-0.0007,-0.0028,0.0
SOLUSDT,bb_squeeze,24,270,0.4148,0.459,-0.0442,-0.0038,-0.0107,0.0
SOLUSDT,bb_squeeze,12,270,0.4037,0.433,-0.0293,-0.0035,-0.0072,0.0
PEPEUSDT,low_volume,24,400,0.365,0.392,-0.027,-0.0077,-0.0108,0.0
SOLUSDT,bb_squeeze,1,270,0.4667,0.472,-0.0053,-0.0004,-0.0002,0.0
SOLUSDT,bb_mid,4,160,0.425,0.482,-0.057,-0.0003,-0.0017,0.0
SOLUSDT,rsi_below_35,12,170,0.4059,0.433,-0.0271,-0.0028,-0.0034,0.0
SOLUSDT,rsi_below_35,1,170,0.4647,0.472,-0.0073,-0.0003,-0.0003,0.0
PEPEUSDT,low_volume,12,400,0.355,0.395,-0.04,-0.0059,-0.0086,0.0
SUIUSDT,normal_volatility,4,926,0.4644,0.467,-0.0026,-0.0002,-0.0008,0.0
SUIUSDT,normal_volatility,1,926,0.4903,0.491,-0.0007,-0.0001,-0.0001,0.0
SUIUSDT,bb_upper_high_volume,24,58,0.3448,0.433,-0.0882,-0.0081,-0.0117,0.0
SUIUSDT,bb_upper_high_volume,12,58,0.431,0.456,-0.025,-0.0017,-0.0063,0.0
SUIUSDT,bb_upper_high_volume,4,58,0.4483,0.467,-0.0187,0.0022,-0.0034,0.0
SUIUSDT,strong_mom_up,24,112,0.2143,0.433,-0.2187,-0.0169,-0.0205,0.0
SUIUSDT,strong_mom_up,12,112,0.2768,0.456,-0.1792,-0.0131,-0.0179,0.0
SUIUSDT,strong_mom_up,4,112,0.375,0.467,-0.092,-0.0024,-0.0039,0.0
SUIUSDT,strong_mom_up,1,112,0.4554,0.491,-0.0356,-0.0005,-0.001,0.0
SUIUSDT,big_candle,4,239,0.4184,0.467,-0.0486,-0.0017,-0.0021,0.0
SUIUSDT,big_candle,1,239,0.431,0.491,-0.06,-0.001,-0.001,0.0
PEPEUSDT,low_volume,4,400,0.3875,0.427,-0.0395,-0.0025,-0.0028,0.0
SUIUSDT,red_candle,4,503,0.4235,0.467,-0.0435,-0.0016,-0.002,0.0
SUIUSDT,red_candle,1,503,0.4891,0.491,-0.0019,-0.0005,-0.0002,0.0
SUIUSDT,green_candle,24,490,0.4122,0.433,-0.0208,-0.0036,-0.0088,0.0
ADAUSDT,low_volume,12,430,0.4,0.41,-0.01,-0.0039,-0.0076,0.0
SUIUSDT,momentum_continuation_up,24,36,0.3056,0.433,-0.1274,-0.0174,-0.0219,0.0
SUIUSDT,momentum_continuation_up,12,36,0.4167,0.456,-0.0393,-0.0062,-0.0083,0.0
SUIUSDT,momentum_continuation_up,4,36,0.4444,0.467,-0.0226,0.0023,-0.0036,0.0
PEPEUSDT,low_volume,1,400,0.3725,0.403,-0.0305,-0.0004,0.0,0.0
SUIUSDT,squeeze_breakout_down,4,46,0.3478,0.467,-0.1192,-0.0073,-0.0052,0.0
SUIUSDT,squeeze_breakout_down,1,46,0.4783,0.491,-0.0127,-0.0019,-0.0006,0.0
SUIUSDT,squeeze_breakout_up,12,53,0.3962,0.456,-0.0598,-0.0059,-0.0076,0.0
PEPEUSDT,rsi_50_70,1,334,0.3862,0.403,-0.0168,-0.0002,0.0,0.0
ADAUSDT,price_above_ema50,24,399,0.3459,0.402,-0.0561,-0.0094,-0.0173,0.0
ADAUSDT,price_above_ema50,12,399,0.391,0.41,-0.019,-0.0032,-0.0061,0.0
ADAUSDT,price_below_ema21,4,597,0.4238,0.44,-0.0162,-0.0005,-0.0011,0.0
ADAUSDT,price_below_ema21,1,597,0.4472,0.454,-0.0068,-0.0003,-0.0004,0.0
ADAUSDT,price_above_ema21,24,402,0.3408,0.402,-0.0612,-0.0075,-0.0142,0.0
ADAUSDT,price_above_ema21,12,402,0.3881,0.41,-0.0219,-0.0029,-0.0068,0.0
SUIUSDT,green_candle,12,490,0.4531,0.456,-0.0029,-0.0,-0.0018,0.0
PEPEUSDT,rsi_30_50,4,562,0.4146,0.427,-0.0124,-0.0015,0.0,0.0
DOGEUSDT,ranging_bb_lower,24,45,0.4,0.423,-0.023,-0.0068,-0.0081,0.0
SOLUSDT,rsi_above_65,24,125,0.416,0.459,-0.043,-0.0044,-0.0092,0.0
SOLUSDT,rsi_above_65,4,125,0.48,0.482,-0.002,0.0005,-0.0007,0.0
SOLUSDT,rsi_above_60,24,216,0.3889,0.459,-0.0701,-0.0048,-0.0093,0.0
INJUSDT,rsi_above_70,12,37,0.2703,0.427,-0.1567,-0.0116,-0.0169,0.0
INJUSDT,rsi_above_70,4,37,0.2973,0.447,-0.1497,-0.0064,-0.0031,0.0
INJUSDT,rsi_above_70,1,37,0.4595,0.474,-0.0145,-0.001,-0.0003,0.0
ADAUSDT,bb_squeeze,24,261,0.3755,0.402,-0.0265,-0.0017,-0.0131,0.0
